age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	target
57.0	6	112772.0	11	9.0	2	3	0	4	1	0.0	0.0	60.0	39	1
76.0	0	211574.0	0	6.0	2	0	0	4	1	0.0	0.0	1.0	39	1
20.0	4	400443.0	11	9.0	4	12	3	4	0	0.0	0.0	20.0	39	1
57.0	4	188330.0	11	9.0	2	8	0	4	1	0.0	0.0	78.0	39	1
32.0	4	152940.0	15	10.0	2	12	0	4	1	0.0	0.0	40.0	39	0
66.0	4	250226.0	11	9.0	6	12	1	4	0	0.0	0.0	16.0	39	1
46.0	4	190072.0	11	9.0	2	1	0	4	1	0.0	0.0	40.0	39	1
29.0	4	145490.0	1	7.0	2	8	0	4	1	0.0	0.0	40.0	39	1
32.0	4	245378.0	11	9.0	2	12	0	4	1	0.0	0.0	60.0	39	1
50.0	4	165001.0	9	13.0	2	3	0	4	1	0.0	0.0	50.0	39	1
24.0	4	42100.0	15	10.0	4	1	4	4	0	0.0	0.0	20.0	39	1
28.0	4	430084.0	11	9.0	0	8	3	2	1	0.0	0.0	35.0	39	1
27.0	4	207631.0	4	3.0	4	7	1	4	0	0.0	0.0	52.0	26	1
29.0	4	359155.0	11	9.0	5	14	4	4	0	0.0	0.0	30.0	39	1
23.0	4	201490.0	11	9.0	4	6	3	4	1	0.0	0.0	35.0	39	1
37.0	4	110013.0	8	11.0	0	12	1	4	0	0.0	0.0	40.0	39	1
19.0	4	199441.0	11	9.0	4	10	1	4	0	0.0	0.0	40.0	39	1
55.0	4	269763.0	15	10.0	0	8	4	4	0	0.0	0.0	10.0	39	1
31.0	4	137814.0	15	10.0	0	12	3	4	0	0.0	0.0	30.0	39	1
48.0	4	91251.0	5	4.0	2	8	0	1	1	0.0	0.0	30.0	3	1
52.0	4	236180.0	9	13.0	3	8	1	4	1	0.0	0.0	50.0	39	1
49.0	4	200471.0	1	7.0	4	8	1	4	1	0.0	0.0	60.0	39	1
24.0	4	219510.0	9	13.0	4	8	1	1	1	0.0	0.0	32.0	39	1
35.0	4	139647.0	15	10.0	0	4	1	4	0	0.0	0.0	40.0	39	0
33.0	4	55176.0	5	4.0	2	3	0	4	1	0.0	0.0	40.0	39	1
39.0	4	286730.0	11	9.0	0	7	4	4	0	0.0	0.0	40.0	39	1
26.0	7	177048.0	15	10.0	2	11	3	2	1	0.0	0.0	40.0	39	1
22.0	4	60552.0	15	10.0	4	12	3	4	0	0.0	0.0	40.0	39	1
42.0	6	27242.0	1	7.0	2	5	0	4	1	0.0	0.0	60.0	39	1
35.0	4	258657.0	7	12.0	2	3	0	4	1	0.0	0.0	60.0	39	1
52.0	4	167651.0	8	11.0	2	3	0	4	1	0.0	0.0	40.0	39	0
30.0	4	341187.0	5	4.0	5	14	1	4	1	0.0	0.0	35.0	39	1
31.0	4	159979.0	15	10.0	4	12	1	1	0	0.0	0.0	50.0	39	1
39.0	4	421633.0	7	12.0	0	1	4	2	0	0.0	0.0	40.0	39	1
60.0	4	180418.0	1	7.0	2	3	0	4	1	0.0	0.0	40.0	39	1
25.0	4	178843.0	9	13.0	4	10	3	4	0	0.0	0.0	15.0	39	1
26.0	4	91683.0	15	10.0	2	14	0	4	1	0.0	0.0	40.0	39	1
47.0	0	127441.0	15	10.0	0	0	4	4	0	0.0	0.0	42.0	39	1
38.0	4	29874.0	9	13.0	4	12	1	4	1	0.0	0.0	48.0	39	0
35.0	4	91839.0	9	13.0	2	8	0	0	1	7688.0	0.0	20.0	39	0
22.0	4	113936.0	11	9.0	4	6	3	4	1	0.0	0.0	40.0	39	1
61.0	6	168654.0	11	9.0	6	1	4	4	0	0.0	0.0	20.0	39	1
25.0	4	277444.0	9	13.0	2	12	0	4	1	0.0	0.0	50.0	39	1
49.0	4	90907.0	15	10.0	2	1	0	1	1	0.0	0.0	40.0	28	0
27.0	4	34701.0	9	13.0	4	8	1	4	1	0.0	0.0	40.0	39	1
50.0	2	154779.0	15	10.0	0	1	1	2	0	0.0	0.0	40.0	39	1
32.0	4	121769.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
72.0	4	177769.0	0	6.0	2	12	0	4	1	0.0	0.0	15.0	39	1
23.0	4	145389.0	15	10.0	2	12	5	4	0	0.0	0.0	40.0	39	1
35.0	4	102178.0	15	10.0	2	12	0	4	1	0.0	0.0	48.0	39	0
34.0	4	297094.0	11	9.0	2	6	0	2	1	0.0	0.0	40.0	39	1
40.0	6	814850.0	6	5.0	0	8	1	0	0	0.0	0.0	20.0	39	1
30.0	1	234994.0	15	10.0	0	4	1	2	1	0.0	0.0	40.0	39	1
38.0	4	204556.0	11	9.0	0	3	1	2	1	0.0	0.0	40.0	39	1
50.0	4	188186.0	12	14.0	0	12	1	4	0	0.0	1590.0	45.0	39	1
31.0	4	19302.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	0
76.0	6	237624.0	5	4.0	2	3	0	4	1	0.0	0.0	10.0	39	1
57.0	6	135134.0	12	14.0	4	5	1	4	1	0.0	0.0	20.0	39	1
41.0	1	73070.0	12	14.0	4	10	2	4	0	0.0	0.0	40.0	39	1
37.0	4	52870.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	1
24.0	4	315877.0	15	10.0	4	12	1	4	1	0.0	0.0	25.0	39	1
24.0	4	403671.0	11	9.0	2	3	0	4	1	0.0	0.0	60.0	39	1
31.0	4	144990.0	11	9.0	3	7	4	2	0	0.0	0.0	40.0	39	1
28.0	4	179498.0	9	13.0	4	8	1	4	1	0.0	0.0	40.0	39	1
33.0	4	289442.0	11	9.0	4	1	1	4	1	0.0	0.0	40.0	39	1
35.0	4	141420.0	11	9.0	2	14	1	4	1	0.0	0.0	40.0	39	1
29.0	4	57889.0	9	13.0	2	12	0	4	1	0.0	0.0	45.0	39	0
41.0	4	59938.0	11	9.0	0	1	4	4	0	0.0	0.0	43.0	39	1
32.0	4	127384.0	8	11.0	2	3	0	4	1	0.0	0.0	55.0	39	0
47.0	4	138069.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
19.0	4	406078.0	15	10.0	4	1	3	4	0	0.0	0.0	25.0	39	1
23.0	4	177087.0	1	7.0	4	1	4	2	1	0.0	0.0	35.0	39	1
22.0	0	210802.0	15	10.0	4	0	1	2	0	0.0	0.0	35.0	39	1
35.0	5	196373.0	9	13.0	2	4	0	4	1	0.0	0.0	45.0	39	0
29.0	4	126060.0	11	9.0	2	12	5	4	0	0.0	0.0	40.0	39	0
19.0	0	242001.0	15	10.0	4	0	3	4	0	0.0	0.0	40.0	39	1
18.0	4	193166.0	6	5.0	4	12	3	4	0	0.0	0.0	42.0	39	1
33.0	6	24504.0	11	9.0	5	3	2	4	1	0.0	0.0	50.0	39	1
46.0	4	27669.0	11	9.0	4	8	1	4	0	0.0	0.0	28.0	39	1
33.0	4	141841.0	11	9.0	4	8	3	2	1	0.0	0.0	36.0	39	1
33.0	4	156192.0	12	14.0	2	10	0	4	1	0.0	0.0	45.0	39	0
42.0	4	159911.0	11	9.0	0	8	4	4	0	0.0	0.0	40.0	39	1
30.0	4	197886.0	15	10.0	4	12	1	4	1	0.0	0.0	45.0	39	0
33.0	4	156464.0	0	6.0	4	5	1	4	1	0.0	0.0	40.0	39	1
36.0	4	224566.0	9	13.0	4	10	1	4	1	99999.0	0.0	45.0	39	0
25.0	7	328697.0	15	10.0	0	11	2	4	1	0.0	0.0	45.0	39	1
32.0	4	206609.0	11	9.0	4	3	3	4	1	0.0	0.0	40.0	39	1
48.0	1	42972.0	10	16.0	2	10	5	4	0	0.0	0.0	40.0	39	0
46.0	4	189498.0	9	13.0	2	10	0	4	1	0.0	1848.0	45.0	39	0
27.0	4	113882.0	0	6.0	2	3	0	4	1	4508.0	0.0	40.0	39	1
23.0	4	130959.0	9	13.0	2	10	0	4	1	2407.0	0.0	6.0	2	1
27.0	4	212578.0	8	11.0	2	3	0	4	1	0.0	1740.0	40.0	39	1
31.0	6	150630.0	11	9.0	4	8	3	4	0	0.0	0.0	40.0	39	1
20.0	0	49819.0	15	10.0	4	0	3	4	0	0.0	0.0	40.0	39	1
37.0	4	176073.0	15	10.0	0	3	1	4	1	0.0	0.0	50.0	39	1
55.0	4	200217.0	0	6.0	2	3	0	4	1	0.0	0.0	40.0	39	0
35.0	6	135020.0	9	13.0	2	12	0	4	1	0.0	0.0	40.0	11	1
26.0	4	152452.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
46.0	4	315423.0	15	10.0	2	12	0	4	1	0.0	2042.0	50.0	39	1
26.0	4	183171.0	1	7.0	4	8	3	2	1	1055.0	0.0	32.0	39	1
39.0	2	57424.0	9	13.0	0	1	4	4	0	0.0	0.0	35.0	39	1
28.0	6	149324.0	15	10.0	2	10	0	4	1	0.0	0.0	7.0	39	1
18.0	4	194897.0	11	9.0	4	6	3	0	1	0.0	0.0	40.0	39	1
27.0	4	198286.0	15	10.0	3	4	1	4	0	0.0	0.0	40.0	39	1
51.0	6	118259.0	11	9.0	2	3	0	4	1	3137.0	0.0	60.0	39	1
50.0	5	160151.0	15	10.0	2	12	0	4	1	0.0	0.0	60.0	39	0
18.0	1	263162.0	11	9.0	4	14	3	4	1	0.0	0.0	40.0	39	1
51.0	5	304955.0	11	9.0	2	4	0	4	1	7688.0	0.0	50.0	39	0
58.0	4	186991.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
19.0	4	42069.0	11	9.0	4	14	3	4	1	2176.0	0.0	45.0	39	1
60.0	4	243829.0	12	14.0	0	10	1	4	0	0.0	0.0	50.0	39	1
33.0	4	160614.0	15	10.0	2	4	0	4	1	0.0	0.0	50.0	39	1
42.0	4	260496.0	11	9.0	4	7	3	2	0	0.0	0.0	40.0	39	1
18.0	4	130389.0	1	7.0	4	8	3	4	1	0.0	0.0	20.0	34	1
28.0	4	271572.0	6	5.0	4	8	2	4	1	0.0	0.0	52.0	39	1
26.0	6	37023.0	15	10.0	2	5	0	4	1	0.0	0.0	78.0	39	1
31.0	4	202729.0	11	9.0	2	14	0	4	1	0.0	0.0	50.0	39	1
36.0	4	357619.0	9	13.0	2	4	5	4	0	0.0	0.0	60.0	11	1
38.0	2	218763.0	12	14.0	5	10	4	4	0	0.0	0.0	40.0	39	1
51.0	2	133050.0	15	10.0	2	4	0	2	1	0.0	0.0	40.0	39	0
27.0	2	113054.0	9	13.0	4	11	1	4	0	0.0	0.0	32.0	39	1
62.0	4	176965.0	5	4.0	2	8	0	4	1	0.0	0.0	40.0	39	1
21.0	4	349041.0	11	9.0	4	6	1	4	1	0.0	0.0	40.0	39	1
50.0	4	194995.0	8	11.0	4	12	1	4	1	0.0	0.0	40.0	39	1
24.0	4	196678.0	13	1.0	4	7	3	4	0	0.0	0.0	30.0	39	1
51.0	6	165001.0	12	14.0	0	4	4	4	1	25236.0	0.0	50.0	39	0
40.0	4	147099.0	9	13.0	2	10	5	4	0	0.0	0.0	5.0	39	1
25.0	4	180778.0	11	9.0	4	3	1	4	1	0.0	0.0	75.0	39	1
57.0	7	344381.0	15	10.0	2	10	0	1	1	7688.0	0.0	75.0	39	0
17.0	4	198830.0	1	7.0	4	1	2	4	0	0.0	0.0	10.0	39	1
57.0	4	113974.0	11	9.0	0	1	4	4	0	0.0	0.0	40.0	39	1
30.0	4	315203.0	5	4.0	4	8	1	4	0	0.0	0.0	30.0	6	1
37.0	4	82283.0	4	3.0	2	8	0	1	1	0.0	0.0	40.0	0	1
39.0	5	124685.0	12	14.0	0	4	1	1	1	0.0	0.0	99.0	24	0
42.0	4	318947.0	11	9.0	0	7	1	4	0	0.0	0.0	40.0	39	1
18.0	4	194059.0	2	8.0	4	1	3	4	1	0.0	0.0	40.0	39	1
27.0	4	126060.0	9	13.0	4	4	1	4	0	0.0	0.0	40.0	39	1
39.0	7	318918.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	1
45.0	5	185497.0	9	13.0	2	4	5	1	0	0.0	0.0	70.0	0	1
32.0	4	50753.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
40.0	2	208277.0	9	13.0	0	10	4	4	0	0.0	0.0	35.0	39	1
74.0	6	206682.0	15	10.0	2	10	0	4	1	0.0	1648.0	35.0	39	1
67.0	5	76860.0	11	9.0	2	4	0	1	1	0.0	0.0	40.0	39	0
47.0	2	93618.0	15	10.0	0	1	1	4	0	0.0	0.0	33.0	39	1
41.0	6	38876.0	8	11.0	2	5	0	4	1	0.0	0.0	60.0	39	1
58.0	4	343957.0	9	13.0	0	12	1	4	1	0.0	0.0	50.0	39	1
34.0	2	169708.0	9	13.0	2	10	5	4	0	0.0	0.0	40.0	39	0
19.0	4	138946.0	5	4.0	4	3	3	4	1	0.0	0.0	40.0	39	1
38.0	4	169672.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	1
47.0	4	152073.0	11	9.0	0	7	4	4	0	0.0	0.0	40.0	39	1
17.0	4	27032.0	0	6.0	4	12	3	4	0	0.0	0.0	12.0	39	1
41.0	4	104892.0	15	10.0	2	1	0	4	1	2829.0	0.0	40.0	39	1
19.0	4	249787.0	11	9.0	4	8	2	2	1	0.0	0.0	40.0	39	1
25.0	4	131178.0	11	9.0	4	6	3	2	1	0.0	0.0	23.0	39	1
46.0	6	342907.0	11	9.0	2	12	0	2	1	0.0	0.0	60.0	39	0
64.0	0	232787.0	9	13.0	2	0	0	4	1	0.0	0.0	40.0	39	1
58.0	0	37591.0	9	13.0	6	0	1	4	0	0.0	0.0	40.0	39	1
52.0	7	303462.0	15	10.0	5	11	4	4	1	0.0	0.0	40.0	39	1
42.0	2	125155.0	11	9.0	2	11	0	4	1	0.0	0.0	90.0	39	1
26.0	4	58751.0	11	9.0	2	6	2	4	1	0.0	0.0	40.0	39	1
27.0	4	208703.0	11	9.0	4	11	3	4	1	0.0	0.0	40.0	24	1
26.0	4	36936.0	8	11.0	2	3	0	4	1	0.0	2002.0	40.0	39	1
49.0	7	36177.0	9	13.0	2	4	0	4	1	0.0	0.0	45.0	39	0
24.0	4	388885.0	11	9.0	4	7	1	4	1	0.0	0.0	48.0	39	1
50.0	4	126592.0	11	9.0	5	3	1	2	1	0.0	0.0	40.0	39	1
56.0	2	204021.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
23.0	4	82497.0	15	10.0	4	12	3	4	0	0.0	0.0	28.0	39	1
53.0	4	186224.0	8	11.0	4	4	1	4	1	0.0	0.0	35.0	39	1
39.0	4	82488.0	15	10.0	0	12	4	1	0	0.0	0.0	38.0	39	1
33.0	6	235271.0	15	10.0	4	8	1	4	1	0.0	0.0	35.0	39	1
19.0	4	120361.0	11	9.0	4	6	3	2	1	0.0	0.0	40.0	39	1
20.0	4	50397.0	11	9.0	4	1	3	2	1	0.0	0.0	20.0	39	1
21.0	0	214731.0	15	10.0	4	0	3	4	0	0.0	0.0	40.0	39	1
38.0	4	43712.0	9	13.0	2	10	0	4	1	7298.0	0.0	60.0	39	0
24.0	4	179423.0	11	9.0	4	1	3	4	0	0.0	0.0	40.0	39	1
33.0	2	183923.0	12	14.0	2	10	5	4	0	7688.0	0.0	35.0	39	0
33.0	4	155781.0	14	15.0	4	10	1	4	1	0.0	0.0	40.0	39	0
21.0	0	211013.0	15	10.0	4	0	3	4	0	0.0	0.0	40.0	39	1
53.0	6	88506.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	1
40.0	1	391744.0	11	9.0	4	1	4	2	0	0.0	0.0	40.0	39	1
19.0	4	124265.0	11	9.0	4	12	3	4	1	0.0	0.0	50.0	39	1
28.0	4	171356.0	15	10.0	4	12	3	4	1	0.0	0.0	55.0	39	1
63.0	1	39181.0	10	16.0	0	4	1	4	0	0.0	2559.0	60.0	39	0
62.0	7	213700.0	10	16.0	0	10	1	4	1	0.0	0.0	50.0	39	1
28.0	4	181916.0	15	10.0	5	7	1	4	1	0.0	0.0	40.0	39	1
63.0	4	192042.0	11	9.0	2	4	3	2	0	0.0	0.0	40.0	39	1
26.0	4	265781.0	9	13.0	4	4	1	4	1	0.0	0.0	60.0	39	1
40.0	4	153132.0	9	13.0	2	3	0	4	1	0.0	0.0	31.0	39	1
58.0	2	92141.0	7	12.0	6	1	1	2	0	0.0	0.0	40.0	39	1
42.0	4	341204.0	7	12.0	0	10	4	4	0	8614.0	0.0	40.0	39	0
31.0	4	182237.0	7	12.0	2	12	0	4	1	4386.0	0.0	45.0	39	0
70.0	6	347910.0	15	10.0	2	4	0	4	1	0.0	0.0	35.0	39	1
26.0	4	234258.0	11	9.0	2	7	0	2	1	0.0	0.0	40.0	39	1
20.0	2	325493.0	11	9.0	4	6	3	2	1	0.0	0.0	40.0	39	1
34.0	4	90409.0	15	10.0	4	8	3	4	1	0.0	0.0	40.0	39	1
28.0	4	189241.0	1	7.0	2	6	3	4	1	0.0	0.0	40.0	39	1
37.0	4	98644.0	9	13.0	2	10	5	4	0	0.0	0.0	16.0	0	0
37.0	4	222450.0	11	9.0	4	12	1	4	1	0.0	2339.0	40.0	8	1
27.0	4	187450.0	9	13.0	2	4	0	4	1	0.0	0.0	50.0	39	1
19.0	4	234476.0	15	10.0	4	12	3	4	0	0.0	0.0	7.0	39	1
27.0	4	116298.0	11	9.0	5	3	1	4	1	0.0	0.0	40.0	39	1
31.0	4	149507.0	2	8.0	2	3	0	4	1	0.0	0.0	43.0	39	1
36.0	4	106471.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	0
28.0	4	272913.0	0	6.0	2	6	0	4	1	0.0	0.0	30.0	26	1
58.0	6	318106.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	0
19.0	4	136391.0	11	9.0	4	13	3	4	0	0.0	0.0	20.0	39	1
44.0	4	304175.0	9	13.0	0	12	1	4	1	0.0	0.0	40.0	39	0
25.0	2	250770.0	11	9.0	4	1	3	4	0	0.0	0.0	40.0	39	1
37.0	4	329980.0	12	14.0	2	4	0	4	1	0.0	2415.0	60.0	39	0
32.0	6	182691.0	11	9.0	4	8	4	4	1	0.0	0.0	60.0	39	1
50.0	4	81548.0	11	9.0	2	10	0	4	1	0.0	0.0	40.0	39	1
37.0	4	282872.0	11	9.0	2	3	0	4	1	0.0	1628.0	40.0	39	1
51.0	2	349431.0	11	9.0	2	3	0	4	1	4386.0	0.0	40.0	39	0
22.0	4	326334.0	15	10.0	4	3	3	4	1	0.0	0.0	35.0	39	1
60.0	4	24872.0	15	10.0	5	14	1	0	0	0.0	0.0	30.0	39	1
67.0	4	23580.0	7	12.0	0	13	1	4	0	0.0	0.0	40.0	39	1
62.0	4	153891.0	9	13.0	2	4	0	4	1	0.0	0.0	50.0	39	0
60.0	4	83850.0	11	9.0	2	12	0	4	1	0.0	0.0	40.0	39	1
57.0	6	138892.0	1	7.0	2	12	0	4	1	0.0	0.0	15.0	39	1
23.0	4	126613.0	9	13.0	4	1	3	4	0	0.0	0.0	40.0	39	1
71.0	0	205011.0	15	10.0	2	0	0	4	1	0.0	0.0	10.0	39	1
63.0	6	129845.0	5	4.0	2	3	0	4	1	0.0	0.0	40.0	39	1
35.0	6	28996.0	8	11.0	2	5	0	4	1	0.0	0.0	40.0	39	1
26.0	4	177147.0	11	9.0	4	6	3	4	1	0.0	0.0	40.0	39	1
50.0	2	363405.0	15	10.0	6	1	4	4	0	0.0	0.0	40.0	39	1
63.0	6	179400.0	11	9.0	2	3	0	4	1	2290.0	0.0	20.0	39	1
23.0	4	200967.0	1	7.0	4	8	1	4	0	0.0	0.0	24.0	39	1
25.0	4	178037.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
22.0	4	171176.0	11	9.0	4	8	1	4	0	0.0	0.0	48.0	0	1
57.0	4	151474.0	11	9.0	0	6	2	4	0	0.0	0.0	40.0	39	1
43.0	4	104660.0	9	13.0	5	10	4	4	1	0.0	0.0	45.0	39	1
53.0	4	386773.0	11	9.0	2	3	0	4	1	7298.0	0.0	40.0	39	0
32.0	4	255424.0	9	13.0	2	12	0	4	1	0.0	0.0	60.0	39	0
27.0	4	213921.0	15	10.0	4	6	2	4	1	0.0	0.0	30.0	26	1
47.0	4	181652.0	11	9.0	2	7	5	4	0	0.0	0.0	40.0	39	1
32.0	4	26803.0	11	9.0	2	4	0	4	1	0.0	0.0	50.0	39	0
36.0	0	205396.0	11	9.0	6	0	1	4	0	0.0	0.0	4.0	39	1
61.0	2	153264.0	11	9.0	6	13	1	4	0	0.0	0.0	40.0	39	1
36.0	4	544686.0	11	9.0	4	1	2	4	0	2907.0	0.0	40.0	27	1
40.0	4	137304.0	9	13.0	4	1	4	2	0	0.0	0.0	65.0	39	1
33.0	4	202642.0	9	13.0	5	10	2	2	0	0.0	0.0	40.0	23	1
23.0	4	291407.0	15	10.0	4	12	3	2	1	0.0	0.0	25.0	39	1
35.0	4	127306.0	8	11.0	4	1	3	4	0	14344.0	0.0	40.0	39	0
35.0	4	111387.0	15	10.0	2	6	0	4	1	0.0	1579.0	40.0	39	1
21.0	4	208503.0	15	10.0	4	14	3	4	1	0.0	0.0	10.0	39	1
25.0	4	176864.0	9	13.0	4	4	1	4	1	0.0	0.0	40.0	39	1
52.0	2	152795.0	11	9.0	2	11	0	4	1	0.0	0.0	52.0	39	0
58.0	4	570562.0	11	9.0	6	12	1	4	1	0.0	0.0	38.0	39	1
27.0	4	247507.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
45.0	5	32356.0	9	13.0	2	4	0	4	1	0.0	0.0	51.0	39	1
38.0	4	187870.0	9	13.0	2	10	0	4	1	7298.0	0.0	50.0	39	0
36.0	4	153066.0	15	10.0	2	3	0	4	1	0.0	0.0	50.0	39	0
59.0	0	556688.0	6	5.0	0	0	1	4	0	0.0	0.0	12.0	39	1
28.0	4	232945.0	11	9.0	5	6	1	3	1	0.0	0.0	30.0	39	1
52.0	4	177487.0	11	9.0	2	8	0	4	1	0.0	0.0	40.0	39	1
50.0	4	200046.0	12	14.0	2	4	0	4	1	0.0	0.0	50.0	39	0
21.0	4	149637.0	15	10.0	4	8	1	4	0	0.0	0.0	40.0	39	1
46.0	4	24728.0	11	9.0	4	3	1	4	0	0.0	0.0	48.0	39	1
30.0	4	297155.0	15	10.0	0	1	4	2	0	0.0	0.0	40.0	39	1
28.0	1	329426.0	9	13.0	4	4	1	4	1	0.0	0.0	40.0	39	1
46.0	5	198660.0	9	13.0	2	12	0	4	1	99999.0	0.0	72.0	39	0
29.0	4	199116.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	33	1
25.0	4	120238.0	9	13.0	4	4	1	4	1	0.0	0.0	40.0	39	1
33.0	4	323619.0	15	10.0	4	1	4	4	0	0.0	0.0	40.0	39	1
30.0	4	375827.0	11	9.0	4	6	2	4	1	0.0	0.0	40.0	39	1
48.0	4	212954.0	15	10.0	2	3	0	4	1	0.0	0.0	60.0	39	0
19.0	4	170800.0	15	10.0	4	8	3	4	1	0.0	0.0	20.0	39	1
45.0	4	224559.0	0	6.0	2	1	0	2	1	0.0	0.0	40.0	39	1
45.0	6	40690.0	15	10.0	4	5	3	4	1	0.0	0.0	75.0	39	1
25.0	4	168943.0	9	13.0	2	4	5	4	0	0.0	0.0	30.0	39	0
42.0	4	167357.0	15	10.0	0	1	4	4	0	0.0	213.0	40.0	39	1
44.0	4	187376.0	7	12.0	5	1	1	4	1	0.0	0.0	35.0	39	1
44.0	4	101593.0	9	13.0	2	12	0	4	1	0.0	0.0	60.0	39	1
49.0	4	206947.0	11	9.0	0	1	1	4	0	0.0	0.0	40.0	39	1
27.0	4	215014.0	11	9.0	2	12	0	4	1	0.0	0.0	35.0	26	1
41.0	6	34037.0	11	9.0	2	5	0	4	1	0.0	0.0	99.0	39	1
41.0	0	339682.0	4	3.0	2	0	0	4	1	0.0	0.0	40.0	26	1
49.0	4	250733.0	11	9.0	2	3	0	4	1	0.0	0.0	46.0	39	1
23.0	4	189203.0	15	10.0	4	8	1	4	1	0.0	0.0	25.0	39	1
65.0	0	115513.0	9	13.0	2	0	0	4	1	5556.0	0.0	48.0	39	0
32.0	4	295117.0	9	13.0	2	4	0	2	1	0.0	0.0	40.0	9	0
22.0	7	125010.0	9	13.0	4	10	3	4	0	0.0	0.0	20.0	39	1
19.0	4	247298.0	2	8.0	3	8	3	3	0	0.0	0.0	20.0	39	1
23.0	0	283806.0	6	5.0	0	0	1	4	0	0.0	0.0	35.0	39	1
26.0	6	37918.0	11	9.0	4	5	3	4	1	0.0	0.0	60.0	39	1
23.0	4	129980.0	15	10.0	4	6	2	4	1	0.0	0.0	40.0	39	1
27.0	6	151402.0	11	9.0	2	5	0	4	1	0.0	1573.0	70.0	39	1
37.0	4	160120.0	12	14.0	4	10	4	1	1	0.0	0.0	40.0	35	1
37.0	4	59313.0	15	10.0	5	8	1	2	1	0.0	0.0	40.0	0	1
29.0	4	116613.0	9	13.0	4	1	3	4	0	0.0	0.0	40.0	32	1
38.0	4	126675.0	11	9.0	0	3	1	4	1	0.0	2205.0	40.0	39	1
23.0	4	181820.0	15	10.0	4	7	3	4	1	0.0	0.0	40.0	39	1
37.0	4	189878.0	14	15.0	2	10	0	4	1	0.0	0.0	50.0	39	0
46.0	4	203039.0	9	13.0	2	12	0	4	1	0.0	0.0	48.0	39	1
73.0	2	205580.0	4	3.0	2	10	0	4	1	0.0	0.0	6.0	39	1
24.0	4	306460.0	11	9.0	4	5	4	4	1	0.0	0.0	40.0	39	1
41.0	4	112283.0	11	9.0	2	3	0	4	1	0.0	0.0	60.0	39	0
36.0	4	185366.0	15	10.0	0	12	1	4	1	0.0	0.0	40.0	39	1
52.0	4	216558.0	15	10.0	5	3	2	1	1	0.0	0.0	40.0	30	1
19.0	4	276937.0	15	10.0	4	12	3	4	0	0.0	0.0	25.0	39	1
54.0	6	224207.0	11	9.0	6	3	1	4	1	6849.0	0.0	50.0	39	1
35.0	6	455379.0	11	9.0	2	14	0	4	1	0.0	0.0	65.0	39	0
52.0	4	149908.0	14	15.0	0	10	4	4	0	25236.0	0.0	44.0	39	0
20.0	4	260199.0	11	9.0	4	1	3	4	0	0.0	0.0	10.0	39	1
22.0	4	34747.0	11	9.0	4	8	3	4	0	0.0	0.0	35.0	39	1
65.0	6	227531.0	9	13.0	0	8	1	4	0	0.0	0.0	35.0	39	1
36.0	4	174938.0	9	13.0	0	13	4	4	1	0.0	0.0	20.0	39	1
44.0	4	148316.0	7	12.0	2	8	0	4	1	0.0	0.0	40.0	39	1
37.0	4	228598.0	15	10.0	2	6	0	3	1	0.0	0.0	40.0	26	1
73.0	4	113446.0	4	3.0	2	4	0	4	1	0.0	0.0	54.0	39	0
56.0	4	156052.0	11	9.0	6	8	4	2	0	594.0	0.0	20.0	39	1
42.0	2	185129.0	10	16.0	2	4	0	4	1	0.0	0.0	43.0	0	0
38.0	4	220237.0	8	11.0	2	3	0	4	1	0.0	0.0	40.0	0	0
26.0	6	118523.0	11	9.0	2	1	0	4	1	0.0	0.0	40.0	39	1
40.0	4	82465.0	15	10.0	2	7	0	4	1	2580.0	0.0	40.0	39	1
39.0	4	201410.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
49.0	4	136455.0	9	13.0	4	10	1	4	0	0.0	0.0	45.0	39	1
30.0	4	108023.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
68.0	4	58547.0	15	10.0	2	3	0	4	1	0.0	1735.0	48.0	39	1
41.0	4	194636.0	8	11.0	2	7	0	4	1	0.0	0.0	40.0	39	1
35.0	4	143152.0	15	10.0	2	1	5	4	0	3908.0	0.0	27.0	39	1
38.0	4	185848.0	12	14.0	2	4	0	4	1	99999.0	0.0	70.0	39	0
24.0	4	403671.0	9	13.0	4	10	1	4	1	0.0	0.0	40.0	39	1
